Date,Price,Open,High,Low,Vol.,Change %,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,rolling_mean_1,rolling_mean_2,rolling_mean_3,rolling_mean_4,rolling_mean_5,rolling_mean_6,rolling_mean_7,rolling_mean_8,rolling_mean_9,rolling_mean_10
2021-07-01,6553.82,"6,549.82","6,588.14","6,502.05",69.79M,0.71%,6507.83,6567.43,6558.02,6622.87,6631.15,6551.07,6611.5,6602.54,6569.16,6666.26,6507.83,6537.63,6544.426666666666,6564.0375,6577.460000000001,6573.061666666666,6578.552857142857,6581.5512499999995,6580.174444444445,6588.783
2021-07-02,6552.86,"6,572.00","6,582.79","6,540.12",57.45M,-0.01%,6553.82,6507.83,6567.43,6558.02,6622.87,6631.15,6551.07,6611.5,6602.54,6569.16,6553.82,6530.825,6543.026666666668,6546.775,6561.994000000001,6573.5199999999995,6570.312857142856,6575.461249999999,6578.469999999999,6577.539
2021-07-05,6567.54,"6,545.98","6,582.87","6,520.38",45.91M,0.22%,6552.86,6553.82,6507.83,6567.43,6558.02,6622.87,6631.15,6551.07,6611.5,6602.54,6552.86,6553.34,6538.169999999999,6545.485,6547.992,6560.471666666667,6570.568571428571,6568.131249999999,6572.95,6575.909
2021-07-06,6507.48,"6,551.00","6,561.51","6,483.20",72.35M,-0.91%,6567.54,6552.86,6553.82,6507.83,6567.43,6558.02,6622.87,6631.15,6551.07,6611.5,6567.54,6560.2,6558.073333333334,6545.5125,6549.896,6551.25,6561.481428571429,6570.19,6568.065555555555,6572.409
2021-07-07,6527.72,"6,529.49","6,550.95","6,497.75",82.08M,0.31%,6507.48,6567.54,6552.86,6553.82,6507.83,6567.43,6558.02,6622.87,6631.15,6551.07,6507.48,6537.51,6542.626666666666,6545.425,6537.906,6542.826666666667,6544.9971428571425,6554.731250000001,6563.222222222223,6562.007
2021-07-08,6396.73,"6,479.40","6,483.32","6,348.64",110.79M,-2.01%,6527.72,6507.48,6567.54,6552.86,6553.82,6507.83,6567.43,6558.02,6622.87,6631.15,6527.72,6517.6,6534.246666666666,6538.9,6541.884,6536.208333333333,6540.66857142857,6542.8375,6551.73,6559.6720000000005
2021-07-09,6529.42,"6,435.29","6,532.56","6,429.67",84.93M,2.07%,6396.73,6527.72,6507.48,6567.54,6552.86,6553.82,6507.83,6567.43,6558.02,6622.87,6396.73,6462.225,6477.31,6499.8675,6510.465999999999,6517.691666666666,6516.282857142857,6522.6762499999995,6526.6033333333335,6536.2300000000005
2021-07-12,6559.25,"6,525.11","6,567.98","6,479.54",61.86M,0.46%,6529.42,6396.73,6527.72,6507.48,6567.54,6552.86,6553.82,6507.83,6567.43,6558.02,6529.42,6463.075,6484.623333333333,6490.3375,6505.778,6513.625,6519.367142857142,6517.924999999999,6523.425555555556,6526.885
2021-07-13,6558.47,"6,561.74","6,569.37","6,536.45",62.06M,-0.01%,6559.25,6529.42,6396.73,6527.72,6507.48,6567.54,6552.86,6553.82,6507.83,6567.43,6559.25,6544.335,6495.133333333332,6503.28,6504.12,6514.69,6520.142857142857,6524.3525,6522.516666666666,6527.008
2021-07-14,6558.38,"6,533.80","6,565.20","6,530.91",50.80M,0.00%,6558.47,6559.25,6529.42,6396.73,6527.72,6507.48,6567.54,6552.86,6553.82,6507.83,6558.47,6558.860000000001,6549.046666666666,6510.9675,6514.318,6513.178333333333,6520.944285714286,6524.93375,6528.143333333333,6526.111999999999
2021-07-15,6493.36,"6,538.41","6,554.79","6,471.07",63.13M,-0.99%,6558.38,6558.47,6559.25,6529.42,6396.73,6527.72,6507.48,6567.54,6552.86,6553.82,6558.38,6558.425,6558.700000000001,6551.38,6520.45,6521.661666666667,6519.635714285714,6525.62375,6528.65,6531.1669999999995
2021-07-16,6460.08,"6,524.95","6,526.76","6,418.25",71.00M,-0.51%,6493.36,6558.38,6558.47,6559.25,6529.42,6396.73,6527.72,6507.48,6567.54,6552.86,6493.36,6525.87,6536.736666666667,6542.365,6539.776,6515.935,6517.618571428572,6516.35125,6522.038888888888,6525.121
2021-07-19,6295.97,"6,398.84","6,403.51","6,253.25",111.92M,-2.54%,6460.08,6493.36,6558.38,6558.47,6559.25,6529.42,6396.73,6527.72,6507.48,6567.54,6460.08,6476.719999999999,6503.94,6517.5725,6525.908,6526.493333333333,6507.955714285715,6510.42625,6510.098888888889,6515.843
2021-07-20,6346.85,"6,325.16","6,386.46","6,304.85",82.16M,0.81%,6295.97,6460.08,6493.36,6558.38,6558.47,6559.25,6529.42,6396.73,6527.72,6507.48,6295.97,6378.025,6416.47,6451.9475,6473.252,6487.585,6493.561428571428,6481.4575,6486.597777777778,6488.686
2021-07-21,6464.48,"6,382.36","6,471.65","6,381.94",82.56M,1.85%,6346.85,6295.97,6460.08,6493.36,6558.38,6558.47,6559.25,6529.42,6396.73,6527.72,6346.85,6321.41,6367.633333333334,6399.065,6430.928,6452.185,6467.4800000000005,6475.2225,6466.501111111112,6472.6230000000005
2021-07-22,6481.59,"6,498.31","6,525.21","6,474.05",58.41M,0.26%,6464.48,6346.85,6295.97,6460.08,6493.36,6558.38,6558.47,6559.25,6529.42,6396.73,6464.48,6405.665,6369.099999999999,6391.845,6412.147999999999,6436.52,6453.941428571429,6467.1050000000005,6474.028888888889,6466.299000000001
2021-07-23,6568.82,"6,518.60","6,574.86","6,510.27",56.12M,1.35%,6481.59,6464.48,6346.85,6295.97,6460.08,6493.36,6558.38,6558.47,6559.25,6529.42,6481.59,6473.035,6430.973333333332,6397.2225,6409.794,6423.721666666667,6442.958571428571,6457.3975,6468.714444444445,6474.785
2021-07-26,6578.6,"6,532.01","6,588.09","6,517.05",58.05M,0.15%,6568.82,6481.59,6464.48,6346.85,6295.97,6460.08,6493.36,6558.38,6558.47,6559.25,6568.82,6525.205,6504.963333333333,6465.4349999999995,6431.5419999999995,6436.298333333333,6444.45,6458.69125,6469.777777777777,6478.725
2021-07-27,6531.92,"6,565.19","6,578.04","6,516.57",60.87M,-0.71%,6578.6,6568.82,6481.59,6464.48,6346.85,6295.97,6460.08,6493.36,6558.38,6558.47,6578.6,6573.71,6543.003333333334,6523.3725,6488.068,6456.051666666666,6456.627142857143,6461.21875,6472.014444444444,6480.66
2021-07-28,6609.31,"6,547.47","6,609.31","6,530.74",55.29M,1.18%,6531.92,6578.6,6568.82,6481.59,6464.48,6346.85,6295.97,6460.08,6493.36,6558.38,6531.92,6555.26,6559.78,6540.2325,6525.082,6495.376666666667,6466.89,6466.038750000001,6469.074444444445,6478.005
2021-07-29,6633.77,"6,647.08","6,671.12","6,633.77",94.99M,0.37%,6609.31,6531.92,6578.6,6568.82,6481.59,6464.48,6346.85,6295.97,6460.08,6493.36,6609.31,6570.615,6573.276666666668,6572.1625,6554.048000000001,6539.12,6511.652857142857,6484.6925,6481.957777777778,6483.098
2021-07-30,6612.76,"6,608.16","6,648.20","6,596.99",97.44M,-0.32%,6633.77,6609.31,6531.92,6578.6,6568.82,6481.59,6464.48,6346.85,6295.97,6460.08,6633.77,6621.540000000001,6591.666666666667,6588.400000000001,6584.4839999999995,6567.334999999999,6552.641428571429,6526.9175,6501.256666666666,6497.139
2021-08-02,6675.9,"6,657.95","6,690.80","6,639.31",72.37M,0.95%,6612.76,6633.77,6609.31,6531.92,6578.6,6568.82,6481.59,6464.48,6346.85,6295.97,6612.76,6623.265,6618.613333333335,6596.9400000000005,6593.272,6589.196666666667,6573.824285714285,6560.15625,6536.455555555555,6512.407
2021-08-03,6723.81,"6,692.60","6,749.88","6,688.12",76.01M,0.72%,6675.9,6612.76,6633.77,6609.31,6531.92,6578.6,6568.82,6481.59,6464.48,6346.85,6675.9,6644.33,6640.81,6632.935,6612.732000000001,6607.043333333334,6601.582857142857,6586.58375,6573.016666666666,6550.4
2021-08-04,6746.23,"6,751.15","6,766.61","6,730.60",68.21M,0.33%,6723.81,6675.9,6612.76,6633.77,6609.31,6531.92,6578.6,6568.82,6481.59,6464.48,6723.81,6699.855,6670.823333333334,6661.56,6651.110000000001,6631.245,6623.7242857142855,6616.86125,6601.831111111111,6588.0960000000005
2021-08-05,6781.19,"6,750.86","6,788.69","6,750.86",62.37M,0.52%,6746.23,6723.81,6675.9,6612.76,6633.77,6609.31,6531.92,6578.6,6568.82,6481.59,6746.23,6735.02,6715.313333333333,6689.675,6678.494000000001,6666.963333333333,6647.671428571429,6639.0375,6631.235555555556,6616.270999999999
2021-08-06,6816.96,"6,772.49","6,832.94","6,763.01",67.23M,0.53%,6781.19,6746.23,6723.81,6675.9,6612.76,6633.77,6609.31,6531.92,6578.6,6568.82,6781.19,6763.709999999999,6750.41,6731.7825,6707.978,6695.610000000001,6683.2814285714285,6664.36125,6654.832222222223,6646.231
2021-08-09,6813.18,"6,818.54","6,832.77","6,806.98",47.89M,-0.06%,6816.96,6781.19,6746.23,6723.81,6675.9,6612.76,6633.77,6609.31,6531.92,6578.6,6816.96,6799.075,6781.459999999999,6767.0475,6748.817999999999,6726.141666666666,6712.9457142857145,6699.99125,6681.3166666666675,6671.045
2021-08-10,6820.21,"6,817.63","6,833.12","6,811.77",48.65M,0.10%,6813.18,6816.96,6781.19,6746.23,6723.81,6675.9,6612.76,6633.77,6609.31,6531.92,6813.18,6815.07,6803.776666666666,6789.389999999999,6776.274,6759.545000000001,6738.575714285716,6725.475,6712.567777777778,6694.503
2021-08-11,6857.99,"6,840.28","6,867.11","6,821.21",54.45M,0.55%,6820.21,6813.18,6816.96,6781.19,6746.23,6723.81,6675.9,6612.76,6633.77,6609.31,6820.21,6816.695,6816.783333333333,6807.885,6795.553999999999,6783.596666666667,6768.211428571429,6748.78,6736.001111111112,6723.331999999999
2021-08-12,6882.47,"6,861.44","6,891.29","6,854.99",53.05M,0.36%,6857.99,6820.21,6813.18,6816.96,6781.19,6746.23,6723.81,6675.9,6612.76,6633.77,6857.99,6839.1,6830.46,6827.085,6817.906,6805.96,6794.2242857142855,6779.43375,6760.914444444445,6748.2
2021-08-13,6896.04,"6,888.48","6,913.67","6,885.64",49.87M,0.20%,6882.47,6857.99,6820.21,6813.18,6816.96,6781.19,6746.23,6723.81,6675.9,6612.76,6882.47,6870.23,6853.556666666667,6843.462500000001,6838.161999999999,6828.666666666667,6816.89,6805.255,6790.8822222222225,6773.07
2021-08-16,6838.77,"6,849.68","6,863.74","6,817.43",49.72M,-0.83%,6896.04,6882.47,6857.99,6820.21,6813.18,6816.96,6781.19,6746.23,6723.81,6675.9,6896.04,6889.255,6878.833333333333,6864.1775,6853.978,6847.808333333333,6838.291428571429,6826.7837500000005,6815.3422222222225,6801.397999999999
2021-08-17,6819.84,"6,812.42","6,827.49","6,789.11",56.25M,-0.28%,6838.77,6896.04,6882.47,6857.99,6820.21,6813.18,6816.96,6781.19,6746.23,6723.81,6838.77,6867.405000000001,6872.426666666666,6868.817500000001,6859.0960000000005,6851.443333333333,6846.517142857143,6838.35125,6828.115555555556,6817.685
2021-08-18,6770.11,"6,824.64","6,828.33","6,759.74",55.66M,-0.73%,6819.84,6838.77,6896.04,6882.47,6857.99,6820.21,6813.18,6816.96,6781.19,6746.23,6819.84,6829.305,6851.55,6859.280000000001,6859.022,6852.553333333333,6846.928571428572,6843.1825,6836.294444444445,6827.2880000000005
2021-08-19,6605.89,"6,665.12","6,671.17","6,560.74",96.57M,-2.43%,6770.11,6819.84,6838.77,6896.04,6882.47,6857.99,6820.21,6813.18,6816.96,6781.19,6770.11,6794.975,6809.573333333334,6831.19,6841.446000000001,6844.203333333334,6840.7757142857145,6837.32625,6835.063333333334,6829.6759999999995
2021-08-20,6626.11,"6,602.95","6,633.19","6,567.93",66.76M,0.31%,6605.89,6770.11,6819.84,6838.77,6896.04,6882.47,6857.99,6820.21,6813.18,6816.96,6605.89,6688.0,6731.946666666667,6758.6525,6786.13,6802.186666666667,6810.158571428571,6811.415,6811.611111111111,6812.145999999999
2021-08-23,6683.1,"6,699.32","6,699.32","6,657.14",56.01M,0.86%,6626.11,6605.89,6770.11,6819.84,6838.77,6896.04,6882.47,6857.99,6820.21,6813.18,6626.11,6616.0,6667.37,6705.487499999999,6732.144,6759.46,6777.032857142857,6787.1525,6790.825555555555,6793.061
2021-08-24,6664.31,"6,717.77","6,717.77","6,634.69",48.96M,-0.28%,6683.1,6626.11,6605.89,6770.11,6819.84,6838.77,6896.04,6882.47,6857.99,6820.21,6683.1,6654.605,6638.366666666666,6671.302500000001,6701.01,6723.97,6748.551428571429,6765.29125,6775.591111111111,6780.053
2021-08-25,6676.48,"6,683.18","6,684.21","6,667.25",48.82M,0.18%,6664.31,6683.1,6626.11,6605.89,6770.11,6819.84,6838.77,6896.04,6882.47,6857.99,6664.31,6673.705,6657.84,6644.852500000001,6669.9039999999995,6694.893333333333,6715.447142857142,6738.02125,6754.071111111111,6764.463000000001
2021-08-26,6666.03,"6,646.37","6,673.94","6,618.69",50.80M,-0.16%,6676.48,6664.31,6683.1,6626.11,6605.89,6770.11,6819.84,6838.77,6896.04,6882.47,6676.48,6670.395,6674.63,6662.5,6651.178,6671.0,6692.262857142858,6710.57625,6731.183333333333,6746.312
2021-08-27,6681.92,"6,658.27","6,682.15","6,644.68",43.96M,0.24%,6666.03,6676.48,6664.31,6683.1,6626.11,6605.89,6770.11,6819.84,6838.77,6896.04,6666.03,6671.254999999999,6668.94,6672.4800000000005,6663.206,6653.653333333333,6670.29,6688.98375,6705.626666666667,6724.668
2021-08-30,6687.3,"6,690.28","6,697.52","6,675.32",37.30M,0.08%,6681.92,6666.03,6676.48,6664.31,6683.1,6626.11,6605.89,6770.11,6819.84,6838.77,6681.92,6673.975,6674.81,6672.1849999999995,6674.368,6666.325,6657.691428571428,6671.74375,6688.198888888889,6703.255999999999
2021-08-31,6680.18,"6,692.85","6,708.14","6,650.90",96.78M,-0.11%,6687.3,6681.92,6666.03,6676.48,6664.31,6683.1,6626.11,6605.89,6770.11,6819.84,6687.3,6684.610000000001,6678.416666666667,6677.932500000001,6675.2080000000005,6676.5233333333335,6669.321428571428,6661.3925,6673.472222222223,6688.1089999999995
2021-09-01,6758.69,"6,736.44","6,784.66","6,730.17",75.87M,1.18%,6680.18,6687.3,6681.92,6666.03,6676.48,6664.31,6683.1,6626.11,6605.89,6770.11,6680.18,6683.74,6683.133333333334,6678.8575,6678.3820000000005,6676.036666666667,6677.045714285714,6670.67875,6663.48,6674.142999999999
2021-09-02,6763.08,"6,753.18","6,778.33","6,747.17",56.09M,0.06%,6758.69,6680.18,6687.3,6681.92,6666.03,6676.48,6664.31,6683.1,6626.11,6605.89,6758.69,6719.4349999999995,6708.723333333332,6702.0225,6694.823999999999,6691.766666666666,6687.844285714285,6687.251249999999,6680.457777777778,6673.000999999999
2021-09-03,6689.99,"6,758.38","6,758.38","6,667.39",63.29M,-1.08%,6763.08,6758.69,6680.18,6687.3,6681.92,6666.03,6676.48,6664.31,6683.1,6626.11,6763.08,6760.885,6733.983333333334,6722.3125,6714.2339999999995,6706.2,6701.954285714286,6697.24875,6695.676666666666,6688.719999999999
2021-09-06,6743.5,"6,704.35","6,756.40","6,700.45",41.89M,0.80%,6689.99,6763.08,6758.69,6680.18,6687.3,6681.92,6666.03,6676.48,6664.31,6683.1,6689.99,6726.535,6737.253333333333,6722.985,6715.848,6710.193333333333,6703.884285714285,6700.45875,6696.442222222222,6695.108
2021-09-07,6726.07,"6,731.36","6,749.14","6,721.35",48.02M,-0.26%,6743.5,6689.99,6763.08,6758.69,6680.18,6687.3,6681.92,6666.03,6676.48,6664.31,6743.5,6716.745,6732.19,6738.8150000000005,6727.087999999999,6720.456666666666,6714.951428571428,6708.836249999999,6705.2411111111105,6701.147999999999
2021-09-08,6668.89,"6,688.84","6,712.05","6,628.98",68.57M,-0.85%,6726.07,6743.5,6689.99,6763.08,6758.69,6680.18,6687.3,6681.92,6666.03,6676.48,6726.07,6734.785,6719.853333333333,6730.66,6736.265999999999,6726.918333333332,6721.2585714285715,6716.3412499999995,6710.751111111111,6707.3240000000005
2021-09-09,6684.72,"6,618.82","6,708.33","6,605.09",63.56M,0.24%,6668.89,6726.07,6743.5,6689.99,6763.08,6758.69,6680.18,6687.3,6681.92,6666.03,6668.89,6697.48,6712.82,6707.1125,6718.306,6725.036666666667,6718.6285714285705,6714.7125,6711.068888888888,6706.565
2021-09-10,6663.77,"6,707.33","6,722.73","6,651.06",70.64M,-0.31%,6684.72,6668.89,6726.07,6743.5,6689.99,6763.08,6758.69,6680.18,6687.3,6681.92,6684.72,6676.805,6693.2266666666665,6705.795,6702.634,6712.708333333333,6719.277142857142,6714.389999999999,6711.38,6708.433999999999
2021-09-13,6676.93,"6,688.77","6,722.00","6,670.85",61.57M,0.20%,6663.77,6684.72,6668.89,6726.07,6743.5,6689.99,6763.08,6758.69,6680.18,6687.3,6663.77,6674.245000000001,6672.46,6685.8625,6697.389999999999,6696.156666666667,6705.717142857144,6712.33875,6708.765555555556,6706.619000000001
2021-09-14,6652.97,"6,672.19","6,677.07","6,613.52",63.63M,-0.36%,6676.93,6663.77,6684.72,6668.89,6726.07,6743.5,6689.99,6763.08,6758.69,6680.18,6676.93,6670.35,6675.14,6673.5775,6684.075999999999,6693.9800000000005,6693.410000000001,6702.118750000001,6708.404444444444,6705.581999999999
2021-09-15,6583.62,"6,654.83","6,659.27","6,577.02",81.90M,-1.04%,6652.97,6676.93,6663.77,6684.72,6668.89,6726.07,6743.5,6689.99,6763.08,6758.69,6652.97,6664.950000000001,6664.556666666666,6669.5975,6669.456,6678.891666666667,6688.1214285714295,6688.3550000000005,6696.657777777778,6702.861
2021-09-16,6622.59,"6,613.71","6,663.41","6,612.16",79.57M,0.59%,6583.62,6652.97,6676.93,6663.77,6684.72,6668.89,6726.07,6743.5,6689.99,6763.08,6583.62,6618.295,6637.84,6644.3225,6652.402,6655.150000000001,6665.2814285714285,6675.05875,6676.717777777778,6685.354000000001
2021-09-17,6570.19,"6,679.45","6,697.08","6,551.62",214.03M,-0.79%,6622.59,6583.62,6652.97,6676.93,6663.77,6684.72,6668.89,6726.07,6743.5,6689.99,6622.59,6603.105,6619.7266666666665,6634.0275,6639.976,6647.433333333333,6650.498571428572,6659.945000000001,6669.22888888889,6671.305
2021-09-20,6455.81,"6,450.39","6,471.09","6,389.62",120.07M,-1.74%,6570.19,6622.59,6583.62,6652.97,6676.93,6663.77,6684.72,6668.89,6726.07,6743.5,6570.19,6596.389999999999,6592.133333333334,6607.3425,6621.26,6628.345000000001,6636.398571428573,6640.460000000001,6649.972222222223,6659.325
2021-09-21,6552.73,"6,513.75","6,570.13","6,513.75",136.74M,1.50%,6455.81,6570.19,6622.59,6583.62,6652.97,6676.93,6663.77,6684.72,6668.89,6726.07,6455.81,6513.0,6549.53,6558.052500000001,6577.036,6593.685,6603.697142857143,6613.825000000001,6619.943333333334,6630.556
2021-09-22,6637.0,"6,612.10","6,642.31","6,595.93",91.08M,1.29%,6552.73,6455.81,6570.19,6622.59,6583.62,6652.97,6676.93,6663.77,6684.72,6668.89,6552.73,6504.27,6526.243333333333,6550.33,6556.987999999999,6572.985,6587.834285714285,6597.32625,6607.036666666667,6613.222
2021-09-23,6701.98,"6,691.08","6,718.80","6,667.36",82.93M,0.98%,6637.0,6552.73,6455.81,6570.19,6622.59,6583.62,6652.97,6676.93,6663.77,6684.72,6637.0,6594.865,6548.513333333333,6553.9325,6567.664,6570.323333333333,6582.129999999999,6593.98,6601.734444444444,6610.033
2021-09-24,6638.46,"6,675.73","6,678.65","6,625.43",70.09M,-0.95%,6701.98,6637.0,6552.73,6455.81,6570.19,6622.59,6583.62,6652.97,6676.93,6663.77,6701.98,6669.49,6630.57,6586.88,6583.5419999999995,6590.05,6589.131428571428,6597.11125,6605.98,6611.759
2021-09-27,6650.91,"6,683.85","6,688.76","6,647.08",89.45M,0.19%,6638.46,6701.98,6637.0,6552.73,6455.81,6570.19,6622.59,6583.62,6652.97,6676.93,6638.46,6670.219999999999,6659.1466666666665,6632.5425,6597.195999999999,6592.695,6596.965714285715,6595.2975,6601.705555555555,6609.228
2021-09-28,6506.5,"6,634.72","6,643.58","6,491.42",117.80M,-2.17%,6650.91,6638.46,6701.98,6637.0,6552.73,6455.81,6570.19,6622.59,6583.62,6652.97,6650.91,6644.6849999999995,6663.783333333333,6657.0875,6636.216,6606.1483333333335,6601.011428571429,6603.70875,6601.476666666666,6606.625999999999
2021-09-29,6560.8,"6,549.41","6,590.81","6,538.11",86.06M,0.83%,6506.5,6650.91,6638.46,6701.98,6637.0,6552.73,6455.81,6570.19,6622.59,6583.62,6506.5,6578.705,6598.623333333333,6624.4625,6626.969999999999,6614.596666666667,6591.912857142857,6589.1975,6592.9077777777775,6591.978999999999
2021-09-30,6520.01,"6,615.99","6,621.75","6,509.23",112.65M,-0.62%,6560.8,6506.5,6650.91,6638.46,6701.98,6637.0,6552.73,6455.81,6570.19,6622.59,6560.8,6533.65,6572.736666666667,6589.1675,6611.7300000000005,6615.941666666667,6606.911428571429,6588.023749999999,6586.042222222222,6589.697
2021-10-01,6517.69,"6,421.10","6,535.46","6,412.70",94.02M,-0.04%,6520.01,6560.8,6506.5,6650.91,6638.46,6701.98,6637.0,6552.73,6455.81,6570.19,6520.01,6540.405000000001,6529.1033333333335,6559.555,6575.336,6596.443333333334,6602.237142857143,6596.04875,6580.466666666667,6579.439
2021-10-04,6477.66,"6,484.90","6,540.96","6,452.78",73.99M,-0.61%,6517.69,6520.01,6560.8,6506.5,6650.91,6638.46,6701.98,6637.0,6552.73,6455.81,6517.69,6518.85,6532.833333333333,6526.25,6551.182,6565.728333333333,6585.192857142858,6591.668750000001,6587.3422222222225,6574.189
2021-10-05,6576.28,"6,481.72","6,577.29","6,481.72",86.15M,1.52%,6477.66,6517.69,6520.01,6560.8,6506.5,6650.91,6638.46,6701.98,6637.0,6552.73,6477.66,6497.674999999999,6505.12,6519.04,6516.532,6538.928333333333,6553.147142857143,6571.75125,6579.001111111112,6576.373999999999
2021-10-06,6493.12,"6,509.60","6,510.47","6,421.64",98.81M,-1.26%,6576.28,6477.66,6517.69,6520.01,6560.8,6506.5,6650.91,6638.46,6701.98,6637.0,6576.28,6526.969999999999,6523.876666666666,6522.91,6530.487999999999,6526.490000000001,6544.2642857142855,6556.03875,6572.254444444445,6578.729000000001
2021-10-07,6600.19,"6,563.24","6,616.53","6,545.74",91.00M,1.65%,6493.12,6576.28,6477.66,6517.69,6520.01,6560.8,6506.5,6650.91,6638.46,6701.98,6493.12,6534.7,6515.686666666666,6516.1875,6516.952,6524.259999999999,6521.722857142858,6537.87125,6549.047777777778,6564.341
2021-10-08,6559.99,"6,609.51","6,617.34","6,559.99",70.18M,-0.61%,6600.19,6493.12,6576.28,6477.66,6517.69,6520.01,6560.8,6506.5,6650.91,6638.46,6600.19,6546.655,6556.53,6536.8125,6532.987999999999,6530.825,6535.107142857142,6531.531249999999,6544.795555555555,6554.161999999999
2021-10-11,6570.54,"6,546.07","6,574.22","6,522.55",68.97M,0.16%,6559.99,6600.19,6493.12,6576.28,6477.66,6517.69,6520.01,6560.8,6506.5,6650.91,6559.99,6580.09,6551.099999999999,6557.3949999999995,6541.447999999999,6537.488333333334,6534.9914285714285,6538.217500000001,6534.693333333334,6546.3150000000005
2021-10-12,6548.11,"6,495.15","6,548.11","6,491.58",70.00M,-0.34%,6570.54,6559.99,6600.19,6493.12,6576.28,6477.66,6517.69,6520.01,6560.8,6506.5,6570.54,6565.264999999999,6576.906666666667,6555.96,6560.023999999999,6546.296666666666,6542.21,6539.4349999999995,6541.808888888889,6538.278
2021-10-13,6597.38,"6,539.61","6,606.36","6,510.27",75.94M,0.75%,6548.11,6570.54,6559.99,6600.19,6493.12,6576.28,6477.66,6517.69,6520.01,6560.8,6548.11,6559.325,6559.546666666666,6569.7075,6554.389999999999,6558.038333333333,6546.555714285713,6542.947499999999,6540.398888888889,6542.439
